regio2,regio3,baseRent,totalRent,livingSpace,noRooms,balcony,hasKitchen,newlyConst,yearConstructed,price_per_sqm
Wesel_Kreis,Moers,402.0,,60.0,3.0,True,False,False,1958.0,6.7
Düren_Kreis,Inden,610.0,825.0,73.18,2.0,True,True,False,1991.0,8.335610822629134
Ennepe_Ruhr_Kreis,Witten,258.0,358.0,41.7,2.5,False,False,False,,6.18705035971223
Recklinghausen_Kreis,Recklinghausen,510.0,740.0,94.0,3.0,False,False,False,,5.425531914893617
Duisburg,Mittelmeiderich,449.0,,78.0,3.5,False,False,False,1952.0,5.756410256410256
Aachen,Innenstadt,420.0,570.0,30.0,1.5,True,False,False,,14.0
Köln,Mülheim,290.0,360.0,26.0,1.0,False,False,False,1900.0,11.153846153846153
Aachen,Hansemannplatz/Jülicher_Str.,695.0,895.0,75.0,2.0,True,True,False,1907.0,9.266666666666667
Köln,Widdersdorf,1200.0,1515.0,94.0,3.0,True,False,False,2015.0,12.76595744680851
Dortmund,Lütgendortmund,400.0,515.0,73.0,3.5,False,False,False,1960.0,5.47945205479452
Bochum,Gleisdreieck,629.0,,68.0,2.0,False,False,False,1962.0,9.25
Borken_Kreis,Bocholt,650.0,780.0,75.25,3.0,True,False,True,2019.0,8.637873754152825
Hamm,Heessen,337.1,337.1,75.0,3.5,True,False,False,1992.0,4.494666666666667
Minden_Lübbecke_Kreis,Minden,420.0,544.0,60.99,3.0,False,False,False,1951.0,6.886374815543531
Düsseldorf,Kaiserswerth,935.0,1135.0,85.0,2.0,True,True,False,1999.0,11.0
Ennepe_Ruhr_Kreis,Hattingen,980.0,1230.0,123.0,4.0,False,False,False,,7.967479674796748
